date,close,volume,move,
12/1/2015,55.22,39952779,0,0.660714654
9/22/2014,47.06,38686091,0,0.414803313
3/24/2015,42.9,25513252,1,0.272989068
9/12/2014,46.7,38247122,0,0.818783179
7/21/2016,55.8,32776653,0,0.89206604
10/31/2016,59.92,26434697,0,0.131725922
9/25/2014,46.04,33077385,0,0.799001569
6/19/2015,46.1,nan,0,0.230794994
7/29/2014,43.88,27764099,0,0.323247833
5/14/2015,48.72,32980892,0,0.059418335
1/4/2017,62.3,21339969,0,0.988209911
3/29/2016,54.71,23375017,0,0.203195952
7/20/2016,55.91,89893301,0,0.599880492
3/20/2015,42.88,71904529,0,0.955662862
1/20/2017,62.74,30213462,0,0.449406066
7/31/2015,46.7,31201480,0,0.629171888
5/7/2014,39.42,41749497,0,0.001741612
5/12/2015,47.35,29928264,0,0.614928563
1/13/2017,62.7,19422310,0,0.593307696
11/24/2015,54.25,24600043,0,0.361932026
8/15/2016,58.12,19283902,0,0.808618944
9/2/2015,43.36,37490396,0,0.614139769
8/12/2014,43.52,21433589,0,0.337784329
4/19/2016,56.39,29533701,0,0.732036841
8/3/2016,56.97,22075616,0,0.031667623
2/24/2015,44.09,25271747,0,0.125063898
7/31/2014,43.16,31540882,0,0.622859778
4/6/2016,55.12,21032057,0,0.707072081
10/7/2016,57.8,20089020,0,0.878559053
3/10/2016,52.05,38384242,0,0.303439557
5/26/2015,46.59,29581860,-1,0.757291352
7/10/2014,41.68,21856832,0,0.253409878
8/12/2015,46.74,30198532,0,0.291518474
2/2/2016,53,54453559,0,0.285494558
4/4/2016,55.43,18832210,0,0.030504937
10/20/2016,57.25,nan,-1,0.190235335
1/28/2016,52.06,58489190,-1,0.182155455
7/9/2014,41.67,18445910,0,0.74244868
7/18/2016,53.96,31433864,0,0.418414268
4/29/2016,49.87,48339735,0,0.580008508
11/4/2015,54.4,37087849,0,0.231899925
8/10/2015,47.33,23079870,0,0.064130049
9/12/2016,57.05,29302962,0,0.370721494
7/8/2014,41.78,31218208,0,0.82926182
8/29/2016,58.1,16417207,0,0.973949311
