date,close,volume,move,
11/12/2015,112.11,5893840,0,0.125868318
2/18/2015,94.58,5617510,0,0.571303168
3/10/2015,96.29,7838923,0,0.036585258
12/5/2016,119.29,5191935,0,0.797312132
9/7/2016,116.92,2647685,0,0.144750934
9/25/2014,94.16,4578539,0,0.573495303
8/19/2015,101.1,5988961,0,0.893923516
12/30/2015,119.43,2400802,0,0.09542175
7/10/2015,97.65,5179204,0,0.856889394
3/31/2016,125.68,7679618,0,0.891118751
5/14/2014,103.03,3826313,0,0.304384948
4/8/2016,127.96,3624278,0,0.853404902
8/28/2014,94.14,5497461,0,0.745546361
11/10/2015,113.22,12716508,0,0.139228689
9/15/2014,93.47,6254980,0,0.543990719
7/3/2014,100.98,2295812,0,0.653461841
5/13/2015,97.35,6526893,0,0.704554774
8/11/2016,119.38,3490215,0,0.843734782
6/29/2016,119.49,5020404,0,0.782422965
9/20/2016,116.45,3841800,0,0.08098523
6/9/2016,122.79,4583522,0,0.382764643
4/22/2016,125.5,9302586,0,0.501959256
11/12/2014,95.33,2725702,0,0.153527869
9/28/2016,115.18,5638874,0,0.775017506
2/2/2017,123.22,3236564,0,0.88004592
5/19/2014,102.09,3865156,0,0.130812252
5/12/2014,102.86,3817396,0,0.011327486
12/12/2016,121.74,4172434,0,0.979050558
9/24/2015,97.29,4103322,0,0.725163105
1/5/2015,92.23,6211872,0,0.076323416
8/15/2016,118.52,3391619,0,0.140590989
7/7/2014,100.17,3951704,0,0.998373136
8/4/2014,94.31,7652678,0,0.649672953
11/7/2014,95.1,4674632,0,0.186937341
9/12/2016,115.95,5014014,0,0.853048024
5/7/2014,101.96,4322592,0,0.267782119
5/5/2014,101.14,3483458,0,0.227527283
3/28/2017,129.45,3487426,0,0.040350734
2/13/2017,125.54,2993779,0,0.506407809
6/9/2014,101.38,3802693,0,0.825602187
4/14/2015,97.58,4961149,0,0.310211994
4/24/2015,98.74,7741339,1,0.398351671
7/28/2016,119.42,6239355,0,0.430261212
5/9/2016,130.83,5004256,0,0.92139555
9/9/2014,91.09,9795162,-1,0.616136513
9/26/2014,94.7,3462523,0,0.699348467
4/21/2015,94.87,5981687,-1,0.842319202
4/29/2015,97.02,5697231,0,0.080672936
4/13/2015,97.44,5197891,0,0.918943697
